2023-06-25 14:18: Experiment log path in: ../runs/PEMS08/06-25-14h18m_PEMS08_gode_rnn__embed{10}hid{128}hidhid{128}lyrs{3}lr{0.001}wd{0.001}
2023-06-25 16:33: **********Train Epoch 71: averaged Loss: 15.309976
2023-06-25 16:33: **********Val Epoch 71: average Loss: 16.358765
2023-06-25 16:33: Train Epoch 72: 0/167 Loss: 15.815275
2023-06-25 16:33: Train Epoch 72: 20/167 Loss: 15.924294
2023-06-25 16:34: Train Epoch 72: 40/167 Loss: 15.658916
2023-06-25 16:34: Train Epoch 72: 60/167 Loss: 15.595552
2023-06-25 16:34: Train Epoch 72: 80/167 Loss: 15.280999
2023-06-25 16:34: Train Epoch 72: 100/167 Loss: 15.410194
2023-06-25 16:34: Train Epoch 72: 120/167 Loss: 16.243824
2023-06-25 16:35: Train Epoch 72: 140/167 Loss: 13.923411
2023-06-25 16:35: Train Epoch 72: 160/167 Loss: 14.937984
2023-06-25 16:35: **********Train Epoch 72: averaged Loss: 15.154642
2023-06-25 16:35: **********Val Epoch 72: average Loss: 16.532280
2023-06-25 16:35: Train Epoch 73: 0/167 Loss: 14.874342
2023-06-25 16:35: Train Epoch 73: 20/167 Loss: 15.242035
2023-06-25 16:35: Train Epoch 73: 40/167 Loss: 15.451390
2023-06-25 16:36: Train Epoch 73: 60/167 Loss: 14.938879
2023-06-25 16:36: Train Epoch 73: 80/167 Loss: 14.042512
2023-06-25 16:36: Train Epoch 73: 100/167 Loss: 15.587331
2023-06-25 16:36: Train Epoch 73: 120/167 Loss: 15.274679
2023-06-25 16:37: Train Epoch 73: 140/167 Loss: 14.340474
2023-06-25 16:37: Train Epoch 73: 160/167 Loss: 15.261814
2023-06-25 16:37: **********Train Epoch 73: averaged Loss: 15.217037
2023-06-25 16:37: **********Val Epoch 73: average Loss: 16.973763
2023-06-25 16:37: Train Epoch 74: 0/167 Loss: 15.462148
2023-06-25 16:37: Train Epoch 74: 20/167 Loss: 14.939414
2023-06-25 16:37: Train Epoch 74: 40/167 Loss: 13.944430
2023-06-25 16:38: Train Epoch 74: 60/167 Loss: 15.484938
2023-06-25 16:38: Train Epoch 74: 80/167 Loss: 15.391979
2023-06-25 16:38: Train Epoch 74: 100/167 Loss: 15.339944
2023-06-25 16:38: Train Epoch 74: 120/167 Loss: 15.026983
2023-06-25 16:38: Train Epoch 74: 140/167 Loss: 15.599736
2023-06-25 16:39: Train Epoch 74: 160/167 Loss: 14.625494
2023-06-25 16:39: **********Train Epoch 74: averaged Loss: 15.226583
2023-06-25 16:39: **********Val Epoch 74: average Loss: 16.356449
2023-06-25 16:39: Train Epoch 75: 0/167 Loss: 14.627948
2023-06-25 16:39: Train Epoch 75: 20/167 Loss: 16.565813
2023-06-25 16:39: Train Epoch 75: 40/167 Loss: 14.499266
2023-06-25 16:39: Train Epoch 75: 60/167 Loss: 14.870728
2023-06-25 16:40: Train Epoch 75: 80/167 Loss: 14.505940
2023-06-25 16:40: Train Epoch 75: 100/167 Loss: 15.240026
2023-06-25 16:40: Train Epoch 75: 120/167 Loss: 14.893772
2023-06-25 16:40: Train Epoch 75: 140/167 Loss: 15.753315
2023-06-25 16:40: Train Epoch 75: 160/167 Loss: 15.256886
2023-06-25 16:41: **********Train Epoch 75: averaged Loss: 15.038107
2023-06-25 16:41: **********Val Epoch 75: average Loss: 16.496512
2023-06-25 16:41: Train Epoch 76: 0/167 Loss: 14.918758
2023-06-25 16:41: Train Epoch 76: 20/167 Loss: 15.925452
2023-06-25 16:41: Train Epoch 76: 40/167 Loss: 14.666246
2023-06-25 16:41: Train Epoch 76: 60/167 Loss: 15.170267
2023-06-25 16:42: Train Epoch 76: 80/167 Loss: 15.614845
2023-06-25 16:42: Train Epoch 76: 100/167 Loss: 15.657935
2023-06-25 16:42: Train Epoch 76: 120/167 Loss: 15.360066
2023-06-25 16:42: Train Epoch 76: 140/167 Loss: 16.258009
2023-06-25 16:42: Train Epoch 76: 160/167 Loss: 14.045740
2023-06-25 16:42: **********Train Epoch 76: averaged Loss: 15.068946
2023-06-25 16:43: **********Val Epoch 76: average Loss: 16.324411
2023-06-25 16:43: Train Epoch 77: 0/167 Loss: 15.570230
2023-06-25 16:43: Train Epoch 77: 20/167 Loss: 14.649660
2023-06-25 16:43: Train Epoch 77: 40/167 Loss: 15.995080
2023-06-25 16:43: Train Epoch 77: 60/167 Loss: 15.653601
2023-06-25 16:43: Train Epoch 77: 80/167 Loss: 16.390676
2023-06-25 16:44: Train Epoch 77: 100/167 Loss: 14.200850
2023-06-25 16:44: Train Epoch 77: 120/167 Loss: 15.972721
2023-06-25 16:44: Train Epoch 77: 140/167 Loss: 14.995367
2023-06-25 16:44: Train Epoch 77: 160/167 Loss: 14.756185
2023-06-25 16:44: **********Train Epoch 77: averaged Loss: 15.133737
2023-06-25 16:44: **********Val Epoch 77: average Loss: 17.171002
2023-06-25 16:44: Train Epoch 78: 0/167 Loss: 16.203012
2023-06-25 16:45: Train Epoch 78: 20/167 Loss: 15.635405
2023-06-25 16:45: Train Epoch 78: 40/167 Loss: 15.797863
2023-06-25 16:45: Train Epoch 78: 60/167 Loss: 14.786706
2023-06-25 16:45: Train Epoch 78: 80/167 Loss: 15.599031
2023-06-25 16:45: Train Epoch 78: 100/167 Loss: 14.917390
2023-06-25 16:46: Train Epoch 78: 120/167 Loss: 15.227996
2023-06-25 16:46: Train Epoch 78: 140/167 Loss: 13.721454
2023-06-25 16:46: Train Epoch 78: 160/167 Loss: 14.921238
2023-06-25 16:46: **********Train Epoch 78: averaged Loss: 15.187151
2023-06-25 16:46: **********Val Epoch 78: average Loss: 16.339365
2023-06-25 16:46: Train Epoch 79: 0/167 Loss: 14.846795
2023-06-25 16:47: Train Epoch 79: 20/167 Loss: 14.968303
2023-06-25 16:47: Train Epoch 79: 40/167 Loss: 14.703428
2023-06-25 16:47: Train Epoch 79: 60/167 Loss: 14.634300
2023-06-25 16:47: Train Epoch 79: 80/167 Loss: 14.521117
2023-06-25 16:47: Train Epoch 79: 100/167 Loss: 14.270036
2023-06-25 16:48: Train Epoch 79: 120/167 Loss: 15.610497
2023-06-25 16:48: Train Epoch 79: 140/167 Loss: 16.685617
2023-06-25 16:48: Train Epoch 79: 160/167 Loss: 15.423451
2023-06-25 16:48: **********Train Epoch 79: averaged Loss: 15.054182
2023-06-25 16:48: **********Val Epoch 79: average Loss: 16.180880
2023-06-25 16:48: *********************************Current best model saved!
2023-06-25 16:48: Train Epoch 80: 0/167 Loss: 14.174045
2023-06-25 16:48: Train Epoch 80: 20/167 Loss: 16.772408
2023-06-25 16:49: Train Epoch 80: 40/167 Loss: 14.710050
2023-06-25 16:49: Train Epoch 80: 60/167 Loss: 15.552187
2023-06-25 16:49: Train Epoch 80: 80/167 Loss: 15.747087
2023-06-25 16:49: Train Epoch 80: 100/167 Loss: 14.731631
2023-06-25 16:49: Train Epoch 80: 120/167 Loss: 15.200109
2023-06-25 16:50: Train Epoch 80: 140/167 Loss: 15.196359
2023-06-25 16:50: Train Epoch 80: 160/167 Loss: 14.161942
2023-06-25 16:50: **********Train Epoch 80: averaged Loss: 15.225007
2023-06-25 16:50: **********Val Epoch 80: average Loss: 16.320943
2023-06-25 16:50: Train Epoch 81: 0/167 Loss: 15.134223
2023-06-25 16:50: Train Epoch 81: 20/167 Loss: 15.187819
2023-06-25 16:50: Train Epoch 81: 40/167 Loss: 14.227070
2023-06-25 16:51: Train Epoch 81: 60/167 Loss: 14.025535
2023-06-25 16:51: Train Epoch 81: 80/167 Loss: 15.532303
2023-06-25 16:51: Train Epoch 81: 100/167 Loss: 15.458576
2023-06-25 16:51: Train Epoch 81: 120/167 Loss: 14.963309
2023-06-25 16:51: Train Epoch 81: 140/167 Loss: 15.026330
2023-06-25 16:52: Train Epoch 81: 160/167 Loss: 14.913773
2023-06-25 16:52: **********Train Epoch 81: averaged Loss: 15.066427
2023-06-25 16:52: **********Val Epoch 81: average Loss: 16.113276
2023-06-25 16:52: *********************************Current best model saved!
2023-06-25 16:52: Train Epoch 82: 0/167 Loss: 15.041254
2023-06-25 16:52: Train Epoch 82: 20/167 Loss: 15.291491
2023-06-25 16:52: Train Epoch 82: 40/167 Loss: 15.118855
2023-06-25 16:52: Train Epoch 82: 60/167 Loss: 14.020907
2023-06-25 16:53: Train Epoch 82: 80/167 Loss: 14.889965
2023-06-25 16:53: Train Epoch 82: 100/167 Loss: 14.007243
2023-06-25 16:53: Train Epoch 82: 120/167 Loss: 15.201515
2023-06-25 16:53: Train Epoch 82: 140/167 Loss: 14.708488
2023-06-25 16:53: Train Epoch 82: 160/167 Loss: 15.941204
2023-06-25 16:54: **********Train Epoch 82: averaged Loss: 14.984434
2023-06-25 16:54: **********Val Epoch 82: average Loss: 16.515035
2023-06-25 16:54: Train Epoch 83: 0/167 Loss: 15.225925
2023-06-25 16:54: Train Epoch 83: 20/167 Loss: 15.544839
2023-06-25 16:54: Train Epoch 83: 40/167 Loss: 15.349770
2023-06-25 16:54: Train Epoch 83: 60/167 Loss: 16.751938
2023-06-25 16:55: Train Epoch 83: 80/167 Loss: 15.842895
2023-06-25 16:55: Train Epoch 83: 100/167 Loss: 15.124551
2023-06-25 16:55: Train Epoch 83: 120/167 Loss: 14.334517
2023-06-25 16:55: Train Epoch 83: 140/167 Loss: 15.303344
2023-06-25 16:55: Train Epoch 83: 160/167 Loss: 15.724326
2023-06-25 16:55: **********Train Epoch 83: averaged Loss: 15.484770
2023-06-25 16:56: **********Val Epoch 83: average Loss: 16.637981
2023-06-25 16:56: Train Epoch 84: 0/167 Loss: 14.818408
2023-06-25 16:56: Train Epoch 84: 20/167 Loss: 14.045857
2023-06-25 16:56: Train Epoch 84: 40/167 Loss: 15.054829
2023-06-25 16:56: Train Epoch 84: 60/167 Loss: 13.982620
2023-06-25 16:56: Train Epoch 84: 80/167 Loss: 14.262928
2023-06-25 16:57: Train Epoch 84: 100/167 Loss: 15.650080
2023-06-25 16:57: Train Epoch 84: 120/167 Loss: 15.695448
2023-06-25 16:57: Train Epoch 84: 140/167 Loss: 14.964812
2023-06-25 16:57: Train Epoch 84: 160/167 Loss: 14.274793
2023-06-25 16:57: **********Train Epoch 84: averaged Loss: 14.942129
2023-06-25 16:57: **********Val Epoch 84: average Loss: 16.589740
2023-06-25 16:57: Train Epoch 85: 0/167 Loss: 14.738214
2023-06-25 16:58: Train Epoch 85: 20/167 Loss: 14.817092
2023-06-25 16:58: Train Epoch 85: 40/167 Loss: 15.159378
2023-06-25 16:58: Train Epoch 85: 60/167 Loss: 15.487479
2023-06-25 16:58: Train Epoch 85: 80/167 Loss: 14.554213
2023-06-25 16:58: Train Epoch 85: 100/167 Loss: 14.292730
2023-06-25 16:59: Train Epoch 85: 120/167 Loss: 14.202725
2023-06-25 16:59: Train Epoch 85: 140/167 Loss: 14.721253
2023-06-25 16:59: Train Epoch 85: 160/167 Loss: 15.076647
2023-06-25 16:59: **********Train Epoch 85: averaged Loss: 14.909414
2023-06-25 16:59: **********Val Epoch 85: average Loss: 16.147851
2023-06-25 16:59: Train Epoch 86: 0/167 Loss: 14.177299
2023-06-25 17:00: Train Epoch 86: 20/167 Loss: 15.113863
2023-06-25 17:00: Train Epoch 86: 40/167 Loss: 14.522431
2023-06-25 17:00: Train Epoch 86: 60/167 Loss: 13.815207
2023-06-25 17:00: Train Epoch 86: 80/167 Loss: 14.045449
2023-06-25 17:00: Train Epoch 86: 100/167 Loss: 13.981240
2023-06-25 17:01: Train Epoch 86: 120/167 Loss: 14.532241
2023-06-25 17:01: Train Epoch 86: 140/167 Loss: 14.136430
2023-06-25 17:01: Train Epoch 86: 160/167 Loss: 13.815503
2023-06-25 17:01: **********Train Epoch 86: averaged Loss: 14.936158
2023-06-25 17:01: **********Val Epoch 86: average Loss: 16.162434
2023-06-25 17:01: Train Epoch 87: 0/167 Loss: 14.267690
2023-06-25 17:01: Train Epoch 87: 20/167 Loss: 15.150587
2023-06-25 17:02: Train Epoch 87: 40/167 Loss: 15.875935
2023-06-25 17:02: Train Epoch 87: 60/167 Loss: 14.420757
2023-06-25 17:02: Train Epoch 87: 80/167 Loss: 15.131164
2023-06-25 17:02: Train Epoch 87: 100/167 Loss: 15.469862
2023-06-25 17:02: Train Epoch 87: 120/167 Loss: 14.591553
2023-06-25 17:03: Train Epoch 87: 140/167 Loss: 14.287421
2023-06-25 17:03: Train Epoch 87: 160/167 Loss: 15.192315
2023-06-25 17:03: **********Train Epoch 87: averaged Loss: 14.880462
2023-06-25 17:03: **********Val Epoch 87: average Loss: 16.283610
2023-06-25 17:03: Train Epoch 88: 0/167 Loss: 15.306510
2023-06-25 17:03: Train Epoch 88: 20/167 Loss: 13.973270
2023-06-25 17:03: Train Epoch 88: 40/167 Loss: 15.573339
2023-06-25 17:04: Train Epoch 88: 60/167 Loss: 15.490572
2023-06-25 17:04: Train Epoch 88: 80/167 Loss: 14.727201
2023-06-25 17:04: Train Epoch 88: 100/167 Loss: 13.611663
2023-06-25 17:04: Train Epoch 88: 120/167 Loss: 14.449805
2023-06-25 17:04: Train Epoch 88: 140/167 Loss: 14.321265
2023-06-25 17:05: Train Epoch 88: 160/167 Loss: 14.373124
2023-06-25 17:05: **********Train Epoch 88: averaged Loss: 15.030639
2023-06-25 17:05: **********Val Epoch 88: average Loss: 16.100445
2023-06-25 17:05: *********************************Current best model saved!
2023-06-25 17:05: Train Epoch 89: 0/167 Loss: 14.627046
2023-06-25 17:05: Train Epoch 89: 20/167 Loss: 15.354053
2023-06-25 17:05: Train Epoch 89: 40/167 Loss: 15.079009
2023-06-25 17:05: Train Epoch 89: 60/167 Loss: 14.648701
2023-06-25 17:06: Train Epoch 89: 80/167 Loss: 15.138350
2023-06-25 17:06: Train Epoch 89: 100/167 Loss: 14.486808
2023-06-25 17:06: Train Epoch 89: 120/167 Loss: 15.427179
2023-06-25 17:06: Train Epoch 89: 140/167 Loss: 15.615644
2023-06-25 17:06: Train Epoch 89: 160/167 Loss: 14.971682
2023-06-25 17:07: **********Train Epoch 89: averaged Loss: 14.901735
2023-06-25 17:07: **********Val Epoch 89: average Loss: 16.176150
2023-06-25 17:07: Train Epoch 90: 0/167 Loss: 14.398869
2023-06-25 17:07: Train Epoch 90: 20/167 Loss: 15.793965
2023-06-25 17:07: Train Epoch 90: 40/167 Loss: 14.756925
2023-06-25 17:07: Train Epoch 90: 60/167 Loss: 15.255865
2023-06-25 17:08: Train Epoch 90: 80/167 Loss: 14.254352
2023-06-25 17:08: Train Epoch 90: 100/167 Loss: 15.181594
2023-06-25 17:08: Train Epoch 90: 120/167 Loss: 14.699265
2023-06-25 17:08: Train Epoch 90: 140/167 Loss: 15.241164
2023-06-25 17:08: Train Epoch 90: 160/167 Loss: 14.742429
2023-06-25 17:08: **********Train Epoch 90: averaged Loss: 14.861243
2023-06-25 17:09: **********Val Epoch 90: average Loss: 16.366399
2023-06-25 17:09: Train Epoch 91: 0/167 Loss: 15.312815
2023-06-25 17:09: Train Epoch 91: 20/167 Loss: 15.097163
2023-06-25 17:09: Train Epoch 91: 40/167 Loss: 14.446469
2023-06-25 17:09: Train Epoch 91: 60/167 Loss: 15.355961
2023-06-25 17:09: Train Epoch 91: 80/167 Loss: 14.522242
2023-06-25 17:10: Train Epoch 91: 100/167 Loss: 15.463607
2023-06-25 17:10: Train Epoch 91: 120/167 Loss: 13.667386
2023-06-25 17:10: Train Epoch 91: 140/167 Loss: 16.244160
2023-06-25 17:10: Train Epoch 91: 160/167 Loss: 14.458351
2023-06-25 17:10: **********Train Epoch 91: averaged Loss: 14.872192
2023-06-25 17:10: **********Val Epoch 91: average Loss: 16.118501
2023-06-25 17:10: Train Epoch 92: 0/167 Loss: 14.414102
2023-06-25 17:11: Train Epoch 92: 20/167 Loss: 14.483731
2023-06-25 17:11: Train Epoch 92: 40/167 Loss: 14.394907
2023-06-25 17:11: Train Epoch 92: 60/167 Loss: 15.129395
2023-06-25 17:11: Train Epoch 92: 80/167 Loss: 13.650321
2023-06-25 17:11: Train Epoch 92: 100/167 Loss: 13.884741
2023-06-25 17:12: Train Epoch 92: 120/167 Loss: 14.271666
2023-06-25 17:12: Train Epoch 92: 140/167 Loss: 13.984173
2023-06-25 17:12: Train Epoch 92: 160/167 Loss: 15.361842
2023-06-25 17:12: **********Train Epoch 92: averaged Loss: 14.760007
2023-06-25 17:12: **********Val Epoch 92: average Loss: 16.282215
2023-06-25 17:12: Train Epoch 93: 0/167 Loss: 14.041782
2023-06-25 17:13: Train Epoch 93: 20/167 Loss: 16.339277
2023-06-25 17:13: Train Epoch 93: 40/167 Loss: 14.064737
2023-06-25 17:13: Train Epoch 93: 60/167 Loss: 14.530269
2023-06-25 17:13: Train Epoch 93: 80/167 Loss: 14.825194
2023-06-25 17:13: Train Epoch 93: 100/167 Loss: 14.584591
2023-06-25 17:14: Train Epoch 93: 120/167 Loss: 14.936279
2023-06-25 17:14: Train Epoch 93: 140/167 Loss: 14.630621
2023-06-25 17:14: Train Epoch 93: 160/167 Loss: 15.075610
2023-06-25 17:14: **********Train Epoch 93: averaged Loss: 14.874775
2023-06-25 17:14: **********Val Epoch 93: average Loss: 16.167627
2023-06-25 17:14: Train Epoch 94: 0/167 Loss: 14.731169
2023-06-25 17:14: Train Epoch 94: 20/167 Loss: 14.664644
2023-06-25 17:15: Train Epoch 94: 40/167 Loss: 13.551309
2023-06-25 17:15: Train Epoch 94: 60/167 Loss: 14.223238
2023-06-25 17:15: Train Epoch 94: 80/167 Loss: 13.804122
2023-06-25 17:15: Train Epoch 94: 100/167 Loss: 15.762624
2023-06-25 17:15: Train Epoch 94: 120/167 Loss: 14.424270
2023-06-25 17:16: Train Epoch 94: 140/167 Loss: 15.434910
2023-06-25 17:16: Train Epoch 94: 160/167 Loss: 14.376242
2023-06-25 17:16: **********Train Epoch 94: averaged Loss: 14.815933
2023-06-25 17:16: **********Val Epoch 94: average Loss: 16.188907
2023-06-25 17:16: Train Epoch 95: 0/167 Loss: 15.221318
2023-06-25 17:16: Train Epoch 95: 20/167 Loss: 15.347521
2023-06-25 17:16: Train Epoch 95: 40/167 Loss: 14.149282
2023-06-25 17:17: Train Epoch 95: 60/167 Loss: 14.013217
2023-06-25 17:17: Train Epoch 95: 80/167 Loss: 15.579080
2023-06-25 17:17: Train Epoch 95: 100/167 Loss: 14.908723
2023-06-25 17:17: Train Epoch 95: 120/167 Loss: 14.336879
2023-06-25 17:17: Train Epoch 95: 140/167 Loss: 14.535408
2023-06-25 17:18: Train Epoch 95: 160/167 Loss: 14.253875
2023-06-25 17:18: **********Train Epoch 95: averaged Loss: 14.799421
2023-06-25 17:18: **********Val Epoch 95: average Loss: 16.529766
2023-06-25 17:18: Train Epoch 96: 0/167 Loss: 15.002873
2023-06-25 17:18: Train Epoch 96: 20/167 Loss: 15.422405
2023-06-25 17:18: Train Epoch 96: 40/167 Loss: 13.400269
2023-06-25 17:18: Train Epoch 96: 60/167 Loss: 14.018309
2023-06-25 17:19: Train Epoch 96: 80/167 Loss: 13.713517
2023-06-25 17:19: Train Epoch 96: 100/167 Loss: 15.066116
2023-06-25 17:19: Train Epoch 96: 120/167 Loss: 14.220353
2023-06-25 17:19: Train Epoch 96: 140/167 Loss: 14.873332
2023-06-25 17:19: Train Epoch 96: 160/167 Loss: 14.896961
2023-06-25 17:20: **********Train Epoch 96: averaged Loss: 14.817390
2023-06-25 17:20: **********Val Epoch 96: average Loss: 16.177684
2023-06-25 17:20: Train Epoch 97: 0/167 Loss: 14.925753
2023-06-25 17:20: Train Epoch 97: 20/167 Loss: 14.523588
2023-06-25 17:20: Train Epoch 97: 40/167 Loss: 14.527831
2023-06-25 17:20: Train Epoch 97: 60/167 Loss: 14.664559
2023-06-25 17:21: Train Epoch 97: 80/167 Loss: 14.573017
2023-06-25 17:21: Train Epoch 97: 100/167 Loss: 15.740492
2023-06-25 17:21: Train Epoch 97: 120/167 Loss: 15.638709
2023-06-25 17:21: Train Epoch 97: 140/167 Loss: 13.888947
2023-06-25 17:21: Train Epoch 97: 160/167 Loss: 15.365864
2023-06-25 17:21: **********Train Epoch 97: averaged Loss: 14.819810
2023-06-25 17:22: **********Val Epoch 97: average Loss: 15.875253
2023-06-25 17:22: *********************************Current best model saved!
2023-06-25 17:22: Train Epoch 98: 0/167 Loss: 14.730265
2023-06-25 17:22: Train Epoch 98: 20/167 Loss: 14.129600
2023-06-25 17:22: Train Epoch 98: 40/167 Loss: 14.922795
2023-06-25 17:22: Train Epoch 98: 60/167 Loss: 14.521745
2023-06-25 17:22: Train Epoch 98: 80/167 Loss: 14.704868
2023-06-25 17:23: Train Epoch 98: 100/167 Loss: 14.145662
2023-06-25 17:23: Train Epoch 98: 120/167 Loss: 14.662681
2023-06-25 17:23: Train Epoch 98: 140/167 Loss: 14.464146
2023-06-25 17:23: Train Epoch 98: 160/167 Loss: 14.936139
2023-06-25 17:23: **********Train Epoch 98: averaged Loss: 14.928308
2023-06-25 17:23: **********Val Epoch 98: average Loss: 16.440934
2023-06-25 17:23: Train Epoch 99: 0/167 Loss: 14.488079
2023-06-25 17:24: Train Epoch 99: 20/167 Loss: 15.938700
2023-06-25 17:24: Train Epoch 99: 40/167 Loss: 15.007501
2023-06-25 17:24: Train Epoch 99: 60/167 Loss: 14.553830
2023-06-25 17:24: Train Epoch 99: 80/167 Loss: 15.447327
2023-06-25 17:24: Train Epoch 99: 100/167 Loss: 14.362823
2023-06-25 17:25: Train Epoch 99: 120/167 Loss: 13.770672
2023-06-25 17:25: Train Epoch 99: 140/167 Loss: 15.735338
2023-06-25 17:25: Train Epoch 99: 160/167 Loss: 14.878419
2023-06-25 17:25: **********Train Epoch 99: averaged Loss: 14.897656
2023-06-25 17:25: **********Val Epoch 99: average Loss: 16.440558
2023-06-25 17:25: Train Epoch 100: 0/167 Loss: 14.550248
2023-06-25 17:25: Train Epoch 100: 20/167 Loss: 14.886461
2023-06-25 17:26: Train Epoch 100: 40/167 Loss: 14.788809
2023-06-25 17:26: Train Epoch 100: 60/167 Loss: 15.293035
2023-06-25 17:26: Train Epoch 100: 80/167 Loss: 15.053638
2023-06-25 17:26: Train Epoch 100: 100/167 Loss: 14.123015
2023-06-25 17:26: Train Epoch 100: 120/167 Loss: 14.401468
2023-06-25 17:27: Train Epoch 100: 140/167 Loss: 14.468998
2023-06-25 17:27: Train Epoch 100: 160/167 Loss: 14.957347
2023-06-25 17:27: **********Train Epoch 100: averaged Loss: 14.805861
2023-06-25 17:27: **********Val Epoch 100: average Loss: 15.976008
2023-06-25 17:27: Train Epoch 101: 0/167 Loss: 14.878358
2023-06-25 17:27: Train Epoch 101: 20/167 Loss: 13.638144
2023-06-25 17:28: Train Epoch 101: 40/167 Loss: 14.353388
2023-06-25 17:28: Train Epoch 101: 60/167 Loss: 15.094091
2023-06-25 17:28: Train Epoch 101: 80/167 Loss: 14.754025
2023-06-25 17:28: Train Epoch 101: 100/167 Loss: 14.493102
2023-06-25 17:28: Train Epoch 101: 120/167 Loss: 16.552034
2023-06-25 17:29: Train Epoch 101: 140/167 Loss: 15.082732
2023-06-25 17:29: Train Epoch 101: 160/167 Loss: 14.528384
2023-06-25 17:29: **********Train Epoch 101: averaged Loss: 14.688141
2023-06-25 17:29: **********Val Epoch 101: average Loss: 15.916161
2023-06-25 17:29: Train Epoch 102: 0/167 Loss: 14.844852
2023-06-25 17:29: Train Epoch 102: 20/167 Loss: 16.063984
2023-06-25 17:29: Train Epoch 102: 40/167 Loss: 15.247929
2023-06-25 17:30: Train Epoch 102: 60/167 Loss: 15.008457
2023-06-25 17:30: Train Epoch 102: 80/167 Loss: 14.724822
2023-06-25 17:30: Train Epoch 102: 100/167 Loss: 14.689287
2023-06-25 17:30: Train Epoch 102: 120/167 Loss: 15.442884
2023-06-25 17:30: Train Epoch 102: 140/167 Loss: 15.264544
2023-06-25 17:31: Train Epoch 102: 160/167 Loss: 14.519142
2023-06-25 17:31: **********Train Epoch 102: averaged Loss: 14.740618
2023-06-25 17:31: **********Val Epoch 102: average Loss: 16.071615
2023-06-25 17:31: Train Epoch 103: 0/167 Loss: 15.174224
2023-06-25 17:31: Train Epoch 103: 20/167 Loss: 13.967522
2023-06-25 17:31: Train Epoch 103: 40/167 Loss: 13.417741
2023-06-25 17:31: Train Epoch 103: 60/167 Loss: 13.809649
2023-06-25 17:32: Train Epoch 103: 80/167 Loss: 13.996843
2023-06-25 17:32: Train Epoch 103: 100/167 Loss: 15.441095
2023-06-25 17:32: Train Epoch 103: 120/167 Loss: 14.635503
2023-06-25 17:32: Train Epoch 103: 140/167 Loss: 15.671757
2023-06-25 17:32: Train Epoch 103: 160/167 Loss: 16.123999
2023-06-25 17:33: **********Train Epoch 103: averaged Loss: 14.710651
2023-06-25 17:33: **********Val Epoch 103: average Loss: 16.866144
2023-06-25 17:33: Train Epoch 104: 0/167 Loss: 15.070812
2023-06-25 17:33: Train Epoch 104: 20/167 Loss: 14.515550
2023-06-25 17:33: Train Epoch 104: 40/167 Loss: 13.883861
2023-06-25 17:33: Train Epoch 104: 60/167 Loss: 14.241908
2023-06-25 17:33: Train Epoch 104: 80/167 Loss: 15.197184
2023-06-25 17:34: Train Epoch 104: 100/167 Loss: 14.554893
2023-06-25 17:34: Train Epoch 104: 120/167 Loss: 14.667786
2023-06-25 17:34: Train Epoch 104: 140/167 Loss: 14.342539
2023-06-25 17:34: Train Epoch 104: 160/167 Loss: 14.440484
2023-06-25 17:34: **********Train Epoch 104: averaged Loss: 14.653079
2023-06-25 17:35: **********Val Epoch 104: average Loss: 16.027695
2023-06-25 17:35: Train Epoch 105: 0/167 Loss: 14.234575
2023-06-25 17:35: Train Epoch 105: 20/167 Loss: 14.394827
2023-06-25 17:35: Train Epoch 105: 40/167 Loss: 15.029281
2023-06-25 17:35: Train Epoch 105: 60/167 Loss: 14.594559
2023-06-25 17:35: Train Epoch 105: 80/167 Loss: 14.335458
2023-06-25 17:36: Train Epoch 105: 100/167 Loss: 14.073973
2023-06-25 17:36: Train Epoch 105: 120/167 Loss: 14.525667
2023-06-25 17:36: Train Epoch 105: 140/167 Loss: 14.126144
2023-06-25 17:36: Train Epoch 105: 160/167 Loss: 14.721227
2023-06-25 17:36: **********Train Epoch 105: averaged Loss: 14.683189
2023-06-25 17:36: **********Val Epoch 105: average Loss: 15.928222
2023-06-25 17:36: Train Epoch 106: 0/167 Loss: 13.735820
2023-06-25 17:37: Train Epoch 106: 20/167 Loss: 14.732367
2023-06-25 17:37: Train Epoch 106: 40/167 Loss: 14.352175
2023-06-25 17:37: Train Epoch 106: 60/167 Loss: 14.481275
2023-06-25 17:37: Train Epoch 106: 80/167 Loss: 14.260802
2023-06-25 17:37: Train Epoch 106: 100/167 Loss: 15.246678
2023-06-25 17:38: Train Epoch 106: 120/167 Loss: 15.443303
2023-06-25 17:38: Train Epoch 106: 140/167 Loss: 15.038742
2023-06-25 17:38: Train Epoch 106: 160/167 Loss: 14.775393
2023-06-25 17:38: **********Train Epoch 106: averaged Loss: 14.660120
2023-06-25 17:38: **********Val Epoch 106: average Loss: 16.035955
2023-06-25 17:38: Train Epoch 107: 0/167 Loss: 15.000834
2023-06-25 17:38: Train Epoch 107: 20/167 Loss: 14.018098
2023-06-25 17:39: Train Epoch 107: 40/167 Loss: 15.390398
2023-06-25 17:39: Train Epoch 107: 60/167 Loss: 15.198314
2023-06-25 17:39: Train Epoch 107: 80/167 Loss: 13.979321
2023-06-25 17:39: Train Epoch 107: 100/167 Loss: 14.311997
2023-06-25 17:39: Train Epoch 107: 120/167 Loss: 14.295966
2023-06-25 17:40: Train Epoch 107: 140/167 Loss: 14.913300
2023-06-25 17:40: Train Epoch 107: 160/167 Loss: 15.367533
