2023-06-25 14:19: Experiment log path in: ../runs/PEMS04/06-25-14h19m_PEMS04_gode_rnn__embed{10}hid{128}hidhid{128}lyrs{3}lr{0.001}wd{0.001}
2023-06-25 17:31: Train Epoch 78: 120/158 Loss: 17.959572
2023-06-25 17:31: Train Epoch 78: 140/158 Loss: 17.573290
2023-06-25 17:32: **********Train Epoch 78: averaged Loss: 18.576968
2023-06-25 17:32: **********Val Epoch 78: average Loss: 20.028651
2023-06-25 17:32: Train Epoch 79: 0/158 Loss: 18.671961
2023-06-25 17:32: Train Epoch 79: 20/158 Loss: 18.959116
2023-06-25 17:32: Train Epoch 79: 40/158 Loss: 17.756451
2023-06-25 17:33: Train Epoch 79: 60/158 Loss: 17.499533
2023-06-25 17:33: Train Epoch 79: 80/158 Loss: 16.568712
2023-06-25 17:33: Train Epoch 79: 100/158 Loss: 18.809334
2023-06-25 17:34: Train Epoch 79: 120/158 Loss: 20.881874
2023-06-25 17:34: Train Epoch 79: 140/158 Loss: 18.420658
2023-06-25 17:34: **********Train Epoch 79: averaged Loss: 18.598878
2023-06-25 17:34: **********Val Epoch 79: average Loss: 20.019269
2023-06-25 17:34: Train Epoch 80: 0/158 Loss: 19.165926
2023-06-25 17:35: Train Epoch 80: 20/158 Loss: 17.852037
2023-06-25 17:35: Train Epoch 80: 40/158 Loss: 18.976351
2023-06-25 17:35: Train Epoch 80: 60/158 Loss: 18.979019
2023-06-25 17:35: Train Epoch 80: 80/158 Loss: 18.512722
2023-06-25 17:36: Train Epoch 80: 100/158 Loss: 17.827002
2023-06-25 17:36: Train Epoch 80: 120/158 Loss: 18.723581
2023-06-25 17:36: Train Epoch 80: 140/158 Loss: 17.495163
2023-06-25 17:36: **********Train Epoch 80: averaged Loss: 18.634920
2023-06-25 17:37: **********Val Epoch 80: average Loss: 19.848878
2023-06-25 17:37: Train Epoch 81: 0/158 Loss: 19.134211
2023-06-25 17:37: Train Epoch 81: 20/158 Loss: 18.342117
2023-06-25 17:37: Train Epoch 81: 40/158 Loss: 18.122213
2023-06-25 17:38: Train Epoch 81: 60/158 Loss: 19.434975
2023-06-25 17:38: Train Epoch 81: 80/158 Loss: 18.851439
2023-06-25 17:38: Train Epoch 81: 100/158 Loss: 18.505184
2023-06-25 17:38: Train Epoch 81: 120/158 Loss: 17.855360
2023-06-25 17:39: Train Epoch 81: 140/158 Loss: 18.566925
2023-06-25 17:39: **********Train Epoch 81: averaged Loss: 18.459113
2023-06-25 17:39: **********Val Epoch 81: average Loss: 19.893187
2023-06-25 17:39: Train Epoch 82: 0/158 Loss: 18.644390
2023-06-25 17:39: Train Epoch 82: 20/158 Loss: 18.905716
2023-06-25 17:40: Train Epoch 82: 40/158 Loss: 17.728020
2023-06-25 17:40: Train Epoch 82: 60/158 Loss: 18.301741
2023-06-25 17:40: Train Epoch 82: 80/158 Loss: 20.847225
2023-06-25 17:41: Train Epoch 82: 100/158 Loss: 17.354597
2023-06-25 17:41: Train Epoch 82: 120/158 Loss: 17.540342
2023-06-25 17:41: Train Epoch 82: 140/158 Loss: 19.165390
2023-06-25 17:41: **********Train Epoch 82: averaged Loss: 18.520014
2023-06-25 17:42: **********Val Epoch 82: average Loss: 19.794155
2023-06-25 17:42: Train Epoch 83: 0/158 Loss: 17.953844
2023-06-25 17:42: Train Epoch 83: 20/158 Loss: 17.585100
2023-06-25 17:42: Train Epoch 83: 40/158 Loss: 18.243738
2023-06-25 17:42: Train Epoch 83: 60/158 Loss: 18.103418
2023-06-25 17:43: Train Epoch 83: 80/158 Loss: 19.969965
2023-06-25 17:43: Train Epoch 83: 100/158 Loss: 18.824293
2023-06-25 17:43: Train Epoch 83: 120/158 Loss: 18.051807
2023-06-25 17:44: Train Epoch 83: 140/158 Loss: 19.182259
2023-06-25 17:44: **********Train Epoch 83: averaged Loss: 18.530043
2023-06-25 17:44: **********Val Epoch 83: average Loss: 20.090275
2023-06-25 17:44: Train Epoch 84: 0/158 Loss: 18.416140
2023-06-25 17:44: Train Epoch 84: 20/158 Loss: 17.709518
2023-06-25 17:45: Train Epoch 84: 40/158 Loss: 18.127798
2023-06-25 17:45: Train Epoch 84: 60/158 Loss: 19.248671
2023-06-25 17:45: Train Epoch 84: 80/158 Loss: 18.920568
2023-06-25 17:45: Train Epoch 84: 100/158 Loss: 18.152964
2023-06-25 17:46: Train Epoch 84: 120/158 Loss: 18.598198
2023-06-25 17:46: Train Epoch 84: 140/158 Loss: 18.415174
2023-06-25 17:46: **********Train Epoch 84: averaged Loss: 18.548811
2023-06-25 17:47: **********Val Epoch 84: average Loss: 19.749169
2023-06-25 17:47: Train Epoch 85: 0/158 Loss: 18.428024
2023-06-25 17:47: Train Epoch 85: 20/158 Loss: 17.655830
2023-06-25 17:47: Train Epoch 85: 40/158 Loss: 18.945972
2023-06-25 17:47: Train Epoch 85: 60/158 Loss: 17.082085
2023-06-25 17:48: Train Epoch 85: 80/158 Loss: 19.904720
2023-06-25 17:48: Train Epoch 85: 100/158 Loss: 18.436983
2023-06-25 17:48: Train Epoch 85: 120/158 Loss: 16.060301
2023-06-25 17:49: Train Epoch 85: 140/158 Loss: 19.459026
2023-06-25 17:49: **********Train Epoch 85: averaged Loss: 18.479123
2023-06-25 17:49: **********Val Epoch 85: average Loss: 19.696476
2023-06-25 17:49: *********************************Current best model saved!
2023-06-25 17:49: Train Epoch 86: 0/158 Loss: 18.317574
2023-06-25 17:49: Train Epoch 86: 20/158 Loss: 17.928696
2023-06-25 17:50: Train Epoch 86: 40/158 Loss: 17.160919
2023-06-25 17:50: Train Epoch 86: 60/158 Loss: 17.871883
2023-06-25 17:50: Train Epoch 86: 80/158 Loss: 18.982021
2023-06-25 17:50: Train Epoch 86: 100/158 Loss: 16.939377
2023-06-25 17:51: Train Epoch 86: 120/158 Loss: 17.868345
2023-06-25 17:51: Train Epoch 86: 140/158 Loss: 17.650948
2023-06-25 17:51: **********Train Epoch 86: averaged Loss: 18.537337
2023-06-25 17:51: **********Val Epoch 86: average Loss: 19.921153
2023-06-25 17:51: Train Epoch 87: 0/158 Loss: 18.151865
2023-06-25 17:52: Train Epoch 87: 20/158 Loss: 17.431702
2023-06-25 17:52: Train Epoch 87: 40/158 Loss: 19.974657
2023-06-25 17:52: Train Epoch 87: 60/158 Loss: 18.339071
2023-06-25 17:53: Train Epoch 87: 80/158 Loss: 19.096283
2023-06-25 17:53: Train Epoch 87: 100/158 Loss: 18.531263
2023-06-25 17:53: Train Epoch 87: 120/158 Loss: 19.048439
2023-06-25 17:53: Train Epoch 87: 140/158 Loss: 17.436596
2023-06-25 17:54: **********Train Epoch 87: averaged Loss: 18.412643
2023-06-25 17:54: **********Val Epoch 87: average Loss: 19.793292
2023-06-25 17:54: Train Epoch 88: 0/158 Loss: 18.824869
2023-06-25 17:54: Train Epoch 88: 20/158 Loss: 19.693487
2023-06-25 17:54: Train Epoch 88: 40/158 Loss: 17.684814
2023-06-25 17:55: Train Epoch 88: 60/158 Loss: 17.902065
2023-06-25 17:55: Train Epoch 88: 80/158 Loss: 20.094633
2023-06-25 17:55: Train Epoch 88: 100/158 Loss: 21.158125
2023-06-25 17:56: Train Epoch 88: 120/158 Loss: 20.125765
2023-06-25 17:56: Train Epoch 88: 140/158 Loss: 17.723574
2023-06-25 17:56: **********Train Epoch 88: averaged Loss: 18.443310
2023-06-25 17:56: **********Val Epoch 88: average Loss: 19.626228
2023-06-25 17:56: *********************************Current best model saved!
2023-06-25 17:56: Train Epoch 89: 0/158 Loss: 16.987112
2023-06-25 17:57: Train Epoch 89: 20/158 Loss: 18.059643
2023-06-25 17:57: Train Epoch 89: 40/158 Loss: 16.444929
2023-06-25 17:57: Train Epoch 89: 60/158 Loss: 19.195513
2023-06-25 17:57: Train Epoch 89: 80/158 Loss: 18.662588
2023-06-25 17:58: Train Epoch 89: 100/158 Loss: 19.331192
2023-06-25 17:58: Train Epoch 89: 120/158 Loss: 19.394613
2023-06-25 17:58: Train Epoch 89: 140/158 Loss: 18.814825
2023-06-25 17:59: **********Train Epoch 89: averaged Loss: 18.458353
2023-06-25 17:59: **********Val Epoch 89: average Loss: 19.663431
2023-06-25 17:59: Train Epoch 90: 0/158 Loss: 17.774855
2023-06-25 17:59: Train Epoch 90: 20/158 Loss: 16.924114
2023-06-25 17:59: Train Epoch 90: 40/158 Loss: 17.570000
2023-06-25 18:00: Train Epoch 90: 60/158 Loss: 18.374126
2023-06-25 18:00: Train Epoch 90: 80/158 Loss: 18.660110
2023-06-25 18:00: Train Epoch 90: 100/158 Loss: 18.866119
2023-06-25 18:01: Train Epoch 90: 120/158 Loss: 15.973741
2023-06-25 18:01: Train Epoch 90: 140/158 Loss: 18.080221
2023-06-25 18:01: **********Train Epoch 90: averaged Loss: 18.393283
2023-06-25 18:01: **********Val Epoch 90: average Loss: 19.815610
2023-06-25 18:01: Train Epoch 91: 0/158 Loss: 18.721676
2023-06-25 18:02: Train Epoch 91: 20/158 Loss: 18.018362
2023-06-25 18:02: Train Epoch 91: 40/158 Loss: 17.641321
2023-06-25 18:02: Train Epoch 91: 60/158 Loss: 17.513000
2023-06-25 18:02: Train Epoch 91: 80/158 Loss: 19.545345
2023-06-25 18:03: Train Epoch 91: 100/158 Loss: 17.747620
2023-06-25 18:03: Train Epoch 91: 120/158 Loss: 18.020390
2023-06-25 18:03: Train Epoch 91: 140/158 Loss: 18.483944
2023-06-25 18:03: **********Train Epoch 91: averaged Loss: 18.320507
2023-06-25 18:04: **********Val Epoch 91: average Loss: 19.609136
2023-06-25 18:04: *********************************Current best model saved!
2023-06-25 18:04: Train Epoch 92: 0/158 Loss: 18.676519
2023-06-25 18:04: Train Epoch 92: 20/158 Loss: 17.476496
2023-06-25 18:04: Train Epoch 92: 40/158 Loss: 18.023760
2023-06-25 18:05: Train Epoch 92: 60/158 Loss: 17.685019
2023-06-25 18:05: Train Epoch 92: 80/158 Loss: 18.870579
2023-06-25 18:05: Train Epoch 92: 100/158 Loss: 16.531698
2023-06-25 18:05: Train Epoch 92: 120/158 Loss: 17.704561
2023-06-25 18:06: Train Epoch 92: 140/158 Loss: 18.434879
2023-06-25 18:06: **********Train Epoch 92: averaged Loss: 18.358882
2023-06-25 18:06: **********Val Epoch 92: average Loss: 19.697142
2023-06-25 18:06: Train Epoch 93: 0/158 Loss: 17.870462
2023-06-25 18:07: Train Epoch 93: 20/158 Loss: 17.321447
2023-06-25 18:07: Train Epoch 93: 40/158 Loss: 16.659309
2023-06-25 18:07: Train Epoch 93: 60/158 Loss: 18.839788
2023-06-25 18:07: Train Epoch 93: 80/158 Loss: 20.119635
2023-06-25 18:08: Train Epoch 93: 100/158 Loss: 20.234484
2023-06-25 18:08: Train Epoch 93: 120/158 Loss: 17.848038
2023-06-25 18:08: Train Epoch 93: 140/158 Loss: 18.158943
2023-06-25 18:08: **********Train Epoch 93: averaged Loss: 18.480926
2023-06-25 18:09: **********Val Epoch 93: average Loss: 19.774195
2023-06-25 18:09: Train Epoch 94: 0/158 Loss: 17.816610
2023-06-25 18:09: Train Epoch 94: 20/158 Loss: 18.191191
2023-06-25 18:09: Train Epoch 94: 40/158 Loss: 17.656010
2023-06-25 18:10: Train Epoch 94: 60/158 Loss: 18.742283
2023-06-25 18:10: Train Epoch 94: 80/158 Loss: 17.422791
2023-06-25 18:10: Train Epoch 94: 100/158 Loss: 19.367517
2023-06-25 18:10: Train Epoch 94: 120/158 Loss: 17.802843
2023-06-25 18:11: Train Epoch 94: 140/158 Loss: 20.355919
2023-06-25 18:11: **********Train Epoch 94: averaged Loss: 18.399911
2023-06-25 18:11: **********Val Epoch 94: average Loss: 20.109875
2023-06-25 18:11: Train Epoch 95: 0/158 Loss: 18.680815
2023-06-25 18:11: Train Epoch 95: 20/158 Loss: 19.675507
2023-06-25 18:12: Train Epoch 95: 40/158 Loss: 17.380432
2023-06-25 18:12: Train Epoch 95: 60/158 Loss: 18.293139
2023-06-25 18:12: Train Epoch 95: 80/158 Loss: 17.583950
2023-06-25 18:13: Train Epoch 95: 100/158 Loss: 19.258623
2023-06-25 18:13: Train Epoch 95: 120/158 Loss: 18.174242
2023-06-25 18:13: Train Epoch 95: 140/158 Loss: 19.397984
2023-06-25 18:13: **********Train Epoch 95: averaged Loss: 18.351104
2023-06-25 18:14: **********Val Epoch 95: average Loss: 19.808073
2023-06-25 18:14: Train Epoch 96: 0/158 Loss: 19.299265
2023-06-25 18:14: Train Epoch 96: 20/158 Loss: 19.367718
2023-06-25 18:14: Train Epoch 96: 40/158 Loss: 19.281776
2023-06-25 18:14: Train Epoch 96: 60/158 Loss: 19.330751
2023-06-25 18:15: Train Epoch 96: 80/158 Loss: 18.361032
2023-06-25 18:15: Train Epoch 96: 100/158 Loss: 18.733540
2023-06-25 18:15: Train Epoch 96: 120/158 Loss: 15.919088
2023-06-25 18:16: Train Epoch 96: 140/158 Loss: 16.785975
2023-06-25 18:16: **********Train Epoch 96: averaged Loss: 18.453854
2023-06-25 18:16: **********Val Epoch 96: average Loss: 19.707553
2023-06-25 18:16: Train Epoch 97: 0/158 Loss: 18.535950
2023-06-25 18:16: Train Epoch 97: 20/158 Loss: 18.325661
2023-06-25 18:17: Train Epoch 97: 40/158 Loss: 18.547321
2023-06-25 18:17: Train Epoch 97: 60/158 Loss: 16.130079
2023-06-25 18:17: Train Epoch 97: 80/158 Loss: 16.395922
2023-06-25 18:18: Train Epoch 97: 100/158 Loss: 17.575684
2023-06-25 18:18: Train Epoch 97: 120/158 Loss: 18.026363
2023-06-25 18:18: Train Epoch 97: 140/158 Loss: 18.472874
2023-06-25 18:18: **********Train Epoch 97: averaged Loss: 18.302497
2023-06-25 18:19: **********Val Epoch 97: average Loss: 19.899912
2023-06-25 18:19: Train Epoch 98: 0/158 Loss: 17.321262
2023-06-25 18:19: Train Epoch 98: 20/158 Loss: 17.241629
2023-06-25 18:19: Train Epoch 98: 40/158 Loss: 18.668177
2023-06-25 18:19: Train Epoch 98: 60/158 Loss: 19.898098
2023-06-25 18:20: Train Epoch 98: 80/158 Loss: 18.515013
2023-06-25 18:20: Train Epoch 98: 100/158 Loss: 18.737669
2023-06-25 18:20: Train Epoch 98: 120/158 Loss: 17.667419
2023-06-25 18:21: Train Epoch 98: 140/158 Loss: 17.804218
2023-06-25 18:21: **********Train Epoch 98: averaged Loss: 18.428213
2023-06-25 18:21: **********Val Epoch 98: average Loss: 19.573897
2023-06-25 18:21: *********************************Current best model saved!
2023-06-25 18:21: Train Epoch 99: 0/158 Loss: 17.337965
2023-06-25 18:21: Train Epoch 99: 20/158 Loss: 19.220713
2023-06-25 18:22: Train Epoch 99: 40/158 Loss: 17.522184
2023-06-25 18:22: Train Epoch 99: 60/158 Loss: 19.799831
2023-06-25 18:22: Train Epoch 99: 80/158 Loss: 18.245615
2023-06-25 18:22: Train Epoch 99: 100/158 Loss: 17.628630
2023-06-25 18:23: Train Epoch 99: 120/158 Loss: 19.901348
2023-06-25 18:23: Train Epoch 99: 140/158 Loss: 18.277325
2023-06-25 18:23: **********Train Epoch 99: averaged Loss: 18.211048
2023-06-25 18:23: **********Val Epoch 99: average Loss: 19.468715
2023-06-25 18:23: *********************************Current best model saved!
2023-06-25 18:24: Train Epoch 100: 0/158 Loss: 18.548271
2023-06-25 18:24: Train Epoch 100: 20/158 Loss: 17.784561
2023-06-25 18:24: Train Epoch 100: 40/158 Loss: 18.187260
2023-06-25 18:24: Train Epoch 100: 60/158 Loss: 19.279762
2023-06-25 18:25: Train Epoch 100: 80/158 Loss: 18.893517
2023-06-25 18:25: Train Epoch 100: 100/158 Loss: 19.991959
2023-06-25 18:25: Train Epoch 100: 120/158 Loss: 18.487629
2023-06-25 18:25: Train Epoch 100: 140/158 Loss: 19.058523
2023-06-25 18:26: **********Train Epoch 100: averaged Loss: 18.272234
2023-06-25 18:26: **********Val Epoch 100: average Loss: 19.666502
2023-06-25 18:26: Train Epoch 101: 0/158 Loss: 18.090740
2023-06-25 18:26: Train Epoch 101: 20/158 Loss: 17.591467
2023-06-25 18:27: Train Epoch 101: 40/158 Loss: 19.114870
2023-06-25 18:27: Train Epoch 101: 60/158 Loss: 18.238438
2023-06-25 18:27: Train Epoch 101: 80/158 Loss: 17.760118
2023-06-25 18:27: Train Epoch 101: 100/158 Loss: 17.606474
2023-06-25 18:28: Train Epoch 101: 120/158 Loss: 18.581537
2023-06-25 18:28: Train Epoch 101: 140/158 Loss: 17.874580
2023-06-25 18:28: **********Train Epoch 101: averaged Loss: 18.299713
2023-06-25 18:28: **********Val Epoch 101: average Loss: 19.596831
2023-06-25 18:28: Train Epoch 102: 0/158 Loss: 17.963673
2023-06-25 18:29: Train Epoch 102: 20/158 Loss: 17.772724
2023-06-25 18:29: Train Epoch 102: 40/158 Loss: 18.500107
2023-06-25 18:29: Train Epoch 102: 60/158 Loss: 18.411558
2023-06-25 18:30: Train Epoch 102: 80/158 Loss: 17.421469
2023-06-25 18:30: Train Epoch 102: 100/158 Loss: 19.155890
2023-06-25 18:30: Train Epoch 102: 120/158 Loss: 17.274853
2023-06-25 18:30: Train Epoch 102: 140/158 Loss: 15.575808
2023-06-25 18:31: **********Train Epoch 102: averaged Loss: 18.308594
2023-06-25 18:31: **********Val Epoch 102: average Loss: 19.731170
2023-06-25 18:31: Train Epoch 103: 0/158 Loss: 16.366581
2023-06-25 18:31: Train Epoch 103: 20/158 Loss: 18.554617
2023-06-25 18:31: Train Epoch 103: 40/158 Loss: 17.015995
2023-06-25 18:32: Train Epoch 103: 60/158 Loss: 18.887321
2023-06-25 18:32: Train Epoch 103: 80/158 Loss: 18.826420
2023-06-25 18:32: Train Epoch 103: 100/158 Loss: 16.926910
2023-06-25 18:33: Train Epoch 103: 120/158 Loss: 18.008648
2023-06-25 18:33: Train Epoch 103: 140/158 Loss: 18.681915
2023-06-25 18:33: **********Train Epoch 103: averaged Loss: 18.280804
2023-06-25 18:33: **********Val Epoch 103: average Loss: 19.789664
2023-06-25 18:33: Train Epoch 104: 0/158 Loss: 19.018808
2023-06-25 18:34: Train Epoch 104: 20/158 Loss: 18.481947
2023-06-25 18:34: Train Epoch 104: 40/158 Loss: 18.442207
2023-06-25 18:34: Train Epoch 104: 60/158 Loss: 17.046909
2023-06-25 18:34: Train Epoch 104: 80/158 Loss: 18.586166
2023-06-25 18:35: Train Epoch 104: 100/158 Loss: 18.796959
2023-06-25 18:35: Train Epoch 104: 120/158 Loss: 17.713102
2023-06-25 18:35: Train Epoch 104: 140/158 Loss: 17.998928
2023-06-25 18:36: **********Train Epoch 104: averaged Loss: 18.275514
2023-06-25 18:36: **********Val Epoch 104: average Loss: 19.630404
2023-06-25 18:36: Train Epoch 105: 0/158 Loss: 18.974804
2023-06-25 18:36: Train Epoch 105: 20/158 Loss: 18.640274
2023-06-25 18:36: Train Epoch 105: 40/158 Loss: 19.210495
2023-06-25 18:37: Train Epoch 105: 60/158 Loss: 17.386562
2023-06-25 18:37: Train Epoch 105: 80/158 Loss: 17.987352
2023-06-25 18:37: Train Epoch 105: 100/158 Loss: 17.038284
2023-06-25 18:37: Train Epoch 105: 120/158 Loss: 16.875967
2023-06-25 18:38: Train Epoch 105: 140/158 Loss: 18.179026
2023-06-25 18:38: **********Train Epoch 105: averaged Loss: 18.269446
2023-06-25 18:38: **********Val Epoch 105: average Loss: 19.749063
2023-06-25 18:38: Train Epoch 106: 0/158 Loss: 16.230848
2023-06-25 18:39: Train Epoch 106: 20/158 Loss: 16.217993
2023-06-25 18:39: Train Epoch 106: 40/158 Loss: 19.429455
2023-06-25 18:39: Train Epoch 106: 60/158 Loss: 17.149410
2023-06-25 18:39: Train Epoch 106: 80/158 Loss: 17.977016
2023-06-25 18:40: Train Epoch 106: 100/158 Loss: 19.253817
2023-06-25 18:40: Train Epoch 106: 120/158 Loss: 17.737482
2023-06-25 18:40: Train Epoch 106: 140/158 Loss: 16.917887
2023-06-25 18:40: **********Train Epoch 106: averaged Loss: 18.273474
2023-06-25 18:41: **********Val Epoch 106: average Loss: 19.619141
2023-06-25 18:41: Train Epoch 107: 0/158 Loss: 18.733358
2023-06-25 18:41: Train Epoch 107: 20/158 Loss: 17.447891
2023-06-25 18:41: Train Epoch 107: 40/158 Loss: 18.091360
2023-06-25 18:42: Train Epoch 107: 60/158 Loss: 17.888802
2023-06-25 18:42: Train Epoch 107: 80/158 Loss: 18.322025
2023-06-25 18:42: Train Epoch 107: 100/158 Loss: 17.278431
2023-06-25 18:42: Train Epoch 107: 120/158 Loss: 17.959211
2023-06-25 18:43: Train Epoch 107: 140/158 Loss: 17.158800
2023-06-25 18:43: **********Train Epoch 107: averaged Loss: 18.276444
2023-06-25 18:43: **********Val Epoch 107: average Loss: 20.005868
2023-06-25 18:43: Train Epoch 108: 0/158 Loss: 18.630802
2023-06-25 18:43: Train Epoch 108: 20/158 Loss: 17.078226
2023-06-25 18:44: Train Epoch 108: 40/158 Loss: 17.555029
2023-06-25 18:44: Train Epoch 108: 60/158 Loss: 19.319109
2023-06-25 18:44: Train Epoch 108: 80/158 Loss: 19.327053
2023-06-25 18:45: Train Epoch 108: 100/158 Loss: 17.969709
2023-06-25 18:45: Train Epoch 108: 120/158 Loss: 17.630754
2023-06-25 18:45: Train Epoch 108: 140/158 Loss: 19.228920
2023-06-25 18:45: **********Train Epoch 108: averaged Loss: 18.151249
2023-06-25 18:46: **********Val Epoch 108: average Loss: 19.730585
2023-06-25 18:46: Train Epoch 109: 0/158 Loss: 19.748888
2023-06-25 18:46: Train Epoch 109: 20/158 Loss: 17.974350
2023-06-25 18:46: Train Epoch 109: 40/158 Loss: 18.255022
2023-06-25 18:46: Train Epoch 109: 60/158 Loss: 18.602983
2023-06-25 18:47: Train Epoch 109: 80/158 Loss: 17.554451
2023-06-25 18:47: Train Epoch 109: 100/158 Loss: 18.247490
2023-06-25 18:47: Train Epoch 109: 120/158 Loss: 16.482361
2023-06-25 18:48: Train Epoch 109: 140/158 Loss: 17.061573
2023-06-25 18:48: **********Train Epoch 109: averaged Loss: 18.301028
2023-06-25 18:48: **********Val Epoch 109: average Loss: 19.670990
2023-06-25 18:48: Train Epoch 110: 0/158 Loss: 18.710039
2023-06-25 18:48: Train Epoch 110: 20/158 Loss: 18.166340
2023-06-25 18:49: Train Epoch 110: 40/158 Loss: 17.667873
2023-06-25 18:49: Train Epoch 110: 60/158 Loss: 18.485233
2023-06-25 18:49: Train Epoch 110: 80/158 Loss: 15.068841
2023-06-25 18:49: Train Epoch 110: 100/158 Loss: 18.742729
2023-06-25 18:50: Train Epoch 110: 120/158 Loss: 19.138208
2023-06-25 18:50: Train Epoch 110: 140/158 Loss: 18.756124
2023-06-25 18:50: **********Train Epoch 110: averaged Loss: 18.140363
2023-06-25 18:51: **********Val Epoch 110: average Loss: 19.537828
2023-06-25 18:51: Train Epoch 111: 0/158 Loss: 17.808720
2023-06-25 18:51: Train Epoch 111: 20/158 Loss: 16.876774
2023-06-25 18:51: Train Epoch 111: 40/158 Loss: 20.669296
2023-06-25 18:51: Train Epoch 111: 60/158 Loss: 19.689756
2023-06-25 18:52: Train Epoch 111: 80/158 Loss: 19.105076
2023-06-25 18:52: Train Epoch 111: 100/158 Loss: 18.758356
2023-06-25 18:52: Train Epoch 111: 120/158 Loss: 18.105944
2023-06-25 18:53: Train Epoch 111: 140/158 Loss: 19.496866
2023-06-25 18:53: **********Train Epoch 111: averaged Loss: 18.205394
2023-06-25 18:53: **********Val Epoch 111: average Loss: 19.709927
2023-06-25 18:53: Train Epoch 112: 0/158 Loss: 17.696386
2023-06-25 18:53: Train Epoch 112: 20/158 Loss: 18.136263
2023-06-25 18:54: Train Epoch 112: 40/158 Loss: 17.960424
2023-06-25 18:54: Train Epoch 112: 60/158 Loss: 19.347614
2023-06-25 18:54: Train Epoch 112: 80/158 Loss: 18.515543
2023-06-25 18:55: Train Epoch 112: 100/158 Loss: 18.254284
2023-06-25 18:55: Train Epoch 112: 120/158 Loss: 18.105631
2023-06-25 18:55: Train Epoch 112: 140/158 Loss: 19.566406
2023-06-25 18:55: **********Train Epoch 112: averaged Loss: 18.127295
2023-06-25 18:56: **********Val Epoch 112: average Loss: 19.656547
2023-06-25 18:56: Train Epoch 113: 0/158 Loss: 17.524963
2023-06-25 18:56: Train Epoch 113: 20/158 Loss: 18.099579
2023-06-25 18:56: Train Epoch 113: 40/158 Loss: 17.459641
2023-06-25 18:56: Train Epoch 113: 60/158 Loss: 16.942722
2023-06-25 18:57: Train Epoch 113: 80/158 Loss: 19.072285
2023-06-25 18:57: Train Epoch 113: 100/158 Loss: 18.035486
2023-06-25 18:57: Train Epoch 113: 120/158 Loss: 18.814505
2023-06-25 18:58: Train Epoch 113: 140/158 Loss: 17.462021
2023-06-25 18:58: **********Train Epoch 113: averaged Loss: 18.116532
2023-06-25 18:58: **********Val Epoch 113: average Loss: 19.630557
2023-06-25 18:58: Train Epoch 114: 0/158 Loss: 18.050884
2023-06-25 18:58: Train Epoch 114: 20/158 Loss: 19.339188
2023-06-25 18:59: Train Epoch 114: 40/158 Loss: 16.905256
2023-06-25 18:59: Train Epoch 114: 60/158 Loss: 17.823599
2023-06-25 18:59: Train Epoch 114: 80/158 Loss: 19.911566
2023-06-25 18:59: Train Epoch 114: 100/158 Loss: 18.333681
2023-06-25 19:00: Train Epoch 114: 120/158 Loss: 17.196089
2023-06-25 19:00: Train Epoch 114: 140/158 Loss: 17.235760
2023-06-25 19:00: **********Train Epoch 114: averaged Loss: 18.312587
2023-06-25 19:00: **********Val Epoch 114: average Loss: 19.504999
2023-06-25 19:00: Train Epoch 115: 0/158 Loss: 19.312529
2023-06-25 19:01: Train Epoch 115: 20/158 Loss: 18.852146
2023-06-25 19:01: Train Epoch 115: 40/158 Loss: 19.112803
2023-06-25 19:01: Train Epoch 115: 60/158 Loss: 17.179611
2023-06-25 19:02: Train Epoch 115: 80/158 Loss: 18.185299
2023-06-25 19:02: Train Epoch 115: 100/158 Loss: 19.536282
2023-06-25 19:02: Train Epoch 115: 120/158 Loss: 19.110275
2023-06-25 19:02: Train Epoch 115: 140/158 Loss: 17.246838
2023-06-25 19:03: **********Train Epoch 115: averaged Loss: 18.221547
2023-06-25 19:03: **********Val Epoch 115: average Loss: 19.602718
2023-06-25 19:03: Train Epoch 116: 0/158 Loss: 16.917856
2023-06-25 19:03: Train Epoch 116: 20/158 Loss: 17.986450
2023-06-25 19:03: Train Epoch 116: 40/158 Loss: 18.303261
2023-06-25 19:04: Train Epoch 116: 60/158 Loss: 17.940342
2023-06-25 19:04: Train Epoch 116: 80/158 Loss: 18.761265
2023-06-25 19:04: Train Epoch 116: 100/158 Loss: 18.988363
2023-06-25 19:05: Train Epoch 116: 120/158 Loss: 19.975323
2023-06-25 19:05: Train Epoch 116: 140/158 Loss: 17.702980
2023-06-25 19:05: **********Train Epoch 116: averaged Loss: 18.247150
2023-06-25 19:05: **********Val Epoch 116: average Loss: 19.836360
2023-06-25 19:05: Train Epoch 117: 0/158 Loss: 19.454298
2023-06-25 19:06: Train Epoch 117: 20/158 Loss: 17.743687
2023-06-25 19:06: Train Epoch 117: 40/158 Loss: 17.038115
2023-06-25 19:06: Train Epoch 117: 60/158 Loss: 19.757156
2023-06-25 19:07: Train Epoch 117: 80/158 Loss: 18.216097
2023-06-25 19:07: Train Epoch 117: 100/158 Loss: 18.250845
2023-06-25 19:07: Train Epoch 117: 120/158 Loss: 16.974525
2023-06-25 19:07: Train Epoch 117: 140/158 Loss: 18.303411
2023-06-25 19:08: **********Train Epoch 117: averaged Loss: 18.079425
2023-06-25 19:08: **********Val Epoch 117: average Loss: 19.667806
2023-06-25 19:08: Train Epoch 118: 0/158 Loss: 18.230268
2023-06-25 19:08: Train Epoch 118: 20/158 Loss: 18.522135
